clarity,carat,color,shape,fluorescent,raprate,cut,polish,symmetry,table,length,width,depth,price per carat,discount,total,comments,report_no,ratio,depth %,rap price total,Extra Column,date,Vendor
SI2,1.71,H,Round,NONE,8500.0,EX,EX,EX,59.0,7.65,7.61,4.74,6986.150000000001,17.81,11946.3165,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.01,62.29,14535.0,"{'Sr.No': 224.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1447170031, 'D/R': 7.63, 'Measurement': '7.61 - 7.65 * 4.74', 'Total Depth': 62.1, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Cloud,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 41.0, 'C.H': 14.5, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.71,H,Round,FAINT,8500.0,EX,EX,EX,56.0,7.62,7.58,4.77,6767.7,20.38,11572.767,"Clouds, pinpoints and surface graining are not shown",,1.01,62.93,14535.0,"{'Sr.No': 225.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2447580262, 'D/R': 7.6, 'Measurement': '7.58 - 7.62 * 4.77', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.84,H,Round,NONE,8500.0,EX,EX,EX,58.0,7.87,7.85,4.83,7613.45,10.43,14008.748,"Additional clouds, pinpoints, internal graining and surface graining are not shown",,1.0,61.53,15640.0,"{'Sr.No': 226.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210850898, 'D/R': 7.86, 'Measurement': '7.85 - 7.87 * 4.83', 'Total Depth': 61.4, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Cloud,Crystal,Needle', 'Graining': 'IG SG', 'Girdle': 'STK - STK', 'Girdle%': 4.5, 'C.A': 32.5, 'P.A': 41.4, 'C.H': 13.0, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,I,Round,FAINT,7900.0,EX,EX,EX,57.0,7.29,7.26,4.58,6257.59,20.79,9386.385,Surface graining is not shown,,1.0,63.09,11850.0,"{'Sr.No': 227.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210920120, 'D/R': 7.28, 'Measurement': '7.26 - 7.29 * 4.58', 'Total Depth': 62.9, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Pinpoint,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.4, 'C.H': 15.0, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.31,7.28,4.53,6581.49,16.69,9872.235,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.0,62.23,11850.0,"{'Sr.No': 228.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2210850502, 'D/R': 7.3, 'Measurement': '7.28 - 7.31 * 4.53', 'Total Depth': 62.0, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Crystal,Feather', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,I,Round,NONE,7900.0,EX,EX,EX,59.0,7.38,7.33,4.47,6451.14,18.34,9676.710000000001,"Additional clouds, pinpoints and surface graining are not shown",,1.01,60.98,11850.0,"{'Sr.No': 229.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2211230182, 'D/R': 7.36, 'Measurement': '7.33 - 7.38 * 4.47', 'Total Depth': 60.8, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle,Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.5, 'C.A': 31.5, 'P.A': 41.4, 'C.H': 12.5, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.29,7.25,4.55,5671.41,28.21,8507.115,"Additional twinning wisps, clouds, pinpoints, internal graining and surface graining are not shown",,1.01,62.76,11850.0,"{'Sr.No': 230.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5211250735, 'D/R': 7.27, 'Measurement': '7.25 - 7.29 * 4.55', 'Total Depth': 62.6, 'Additional Remark': 'RED SPOT', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'SR1', 'T.O': 'N', 'C.O': 'SM', 'P.O': 'MD', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Twinning Wisp,Indented Natural,Needle,Natural', 'Graining': 'IG SG', 'Girdle': 'THN - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,I,Round,FAINT,7900.0,EX,EX,EX,56.0,7.29,7.25,4.56,6466.94,18.14,9700.41,"Pinpoints, clouds and internal graining are not shown",,1.01,62.9,11850.0,"{'Sr.No': 231.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211560128, 'D/R': 7.27, 'Measurement': '7.25 - 7.29 * 4.56', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Crystal,Needle', 'Graining': 'IG', 'Girdle': 'THN - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.6, 'C.H': 16.5, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.37,7.33,4.53,6742.650000000001,14.65,10181.401500000002,"Additional clouds are not shown,Pinpoints are not shown",,1.01,61.8,11929.0,"{'Sr.No': 232.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1211410271, 'D/R': 7.35, 'Measurement': '7.33 - 7.37 * 4.53', 'Total Depth': 61.6, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Cloud,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.0, 'C.H': 14.5, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,I,Round,FAINT,7900.0,EX,EX,EX,57.0,7.37,7.35,4.58,6256.8,20.8,9447.768,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.0,62.31,11929.0,"{'Sr.No': 233.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2210360242, 'D/R': 7.36, 'Measurement': '7.35 - 7.37 * 4.58', 'Total Depth': 62.2, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'CRL1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Needle,Twinning Wisp', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 41.4, 'C.H': 14.0, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,I,Round,NONE,7900.0,EX,EX,EX,57.0,7.3,7.29,4.59,5642.969999999999,28.57,8520.884699999999,"Clouds, pinpoints and internal graining are not shown",,1.0,62.96,11929.0,"{'Sr.No': 234.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4210660194, 'D/R': 7.3, 'Measurement': '7.29 - 7.3 * 4.59', 'Total Depth': 62.9, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'B2', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Needle', 'Graining': 'IG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.4, 'C.H': 15.0, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,I,Round,NONE,7900.0,EX,EX,EX,59.0,7.33,7.29,4.52,5932.9,24.9,8958.679,"Additional clouds, pinpoints and internal graining are not shown",,1.01,62.0,11929.0,"{'Sr.No': 235.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6210560046, 'D/R': 7.31, 'Measurement': '7.29 - 7.33 * 4.52', 'Total Depth': 61.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Cloud,Crystal,Feather,Needle', 'Graining': 'IG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,I,Round,NONE,7900.0,EX,EX,EX,59.0,7.51,7.49,4.48,5833.36,26.16,8808.373599999999,"Additional clouds are not shown,Pinpoints are not shown",,1.0,59.81,11929.0,"{'Sr.No': 236.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9211060179, 'D/R': 7.5, 'Measurement': '7.49 - 7.51 * 4.48', 'Total Depth': 59.7, 'Additional Remark': 'UPGRADED CLARITY', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Cloud,Crystal,Needle,Indented Natural', 'Graining': 'N', 'Girdle': 'THN - MED', 'Girdle%': 3.0, 'C.A': 32.0, 'P.A': 41.2, 'C.H': 13.0, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.52,I,Round,FAINT,7900.0,EX,EX,EX,58.0,7.42,7.4,4.54,6417.96,18.76,9755.2992,"Additional clouds, pinpoints, internal graining and surface graining are not shown",,1.0,61.35,12008.0,"{'Sr.No': 237.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5447360005, 'D/R': 7.41, 'Measurement': '7.4 - 7.42 * 4.54', 'Total Depth': 61.3, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle', 'Graining': 'IG SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 34.0, 'P.A': 41.2, 'C.H': 14.0, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.52,I,Round,FAINT,7900.0,EX,EX,EX,56.0,7.32,7.3,4.58,6449.56,18.36,9803.3312,Additional pinpoints are not shown,,1.0,62.74,12008.0,"{'Sr.No': 238.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'EX', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211700068, 'D/R': 7.31, 'Measurement': '7.3 - 7.32 * 4.58', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Needle,Pinpoint', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.6,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.56,7.52,4.59,6215.719999999999,21.32,9945.152,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,61.04,12640.0,"{'Sr.No': 239.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210540621, 'D/R': 7.54, 'Measurement': '7.52 - 7.56 * 4.59', 'Total Depth': 60.8, 'Additional Remark': 'INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.0, 'P.A': 41.0, 'C.H': 13.5, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.7,I,Round,NONE,7900.0,EX,EX,EX,57.0,7.6,7.55,4.75,6564.11,16.91,11158.987,"Clouds are not shown,Pinpoints are not shown",,1.01,62.91,13430.0,"{'Sr.No': 240.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5211410235, 'D/R': 7.58, 'Measurement': '7.55 - 7.6 * 4.75', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.7,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.68,7.64,4.68,7181.89,9.09,12209.213,Surface graining is not shown,,1.01,61.26,13430.0,"{'Sr.No': 241.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 7447230137, 'D/R': 7.66, 'Measurement': '7.64 - 7.68 * 4.68', 'Total Depth': 61.1, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR2', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Twinning Wisp,Pinpoint', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 40.8, 'C.H': 14.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.8,I,Round,NONE,7900.0,EX,EX,EX,59.0,7.8,7.75,4.75,7142.39,9.59,12856.302000000001,"Additional clouds, pinpoints and surface graining are not shown",,1.01,61.29,14220.0,"{'Sr.No': 242.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2211700012, 'D/R': 7.78, 'Measurement': '7.75 - 7.8 * 4.75', 'Total Depth': 61.1, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle,Natural', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.6, 'C.H': 14.5, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.8,I,Round,NONE,7900.0,EX,EX,EX,58.0,7.79,7.75,4.85,6816.91,13.71,12270.438,Pinpoints are not shown,,1.01,62.58,14220.0,"{'Sr.No': 243.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2211730022, 'D/R': 7.77, 'Measurement': '7.75 - 7.79 * 4.85', 'Total Depth': 62.4, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.6, 'C.H': 14.0, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.8,I,Round,NONE,7900.0,EX,EX,EX,59.0,7.81,7.76,4.81,6562.53,16.93,11812.554,"Additional clouds, pinpoints and surface graining are not shown",,1.01,61.98,14220.0,"{'Sr.No': 244.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5211410315, 'D/R': 7.79, 'Measurement': '7.76 - 7.81 * 4.81', 'Total Depth': 61.8, 'Additional Remark': 'RED SPOT,INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B2', 'T.S': 'N', 'S.S': 'SPP1', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 41.4, 'C.H': 13.5, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
